Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
R,0.02280087838519731,0.031648470390621755,0.02658385003819312,0.028061720166404572,0.023136462158515135,0.026289024630073647,0.02971263772252361,0.028160155333336073,0.02791235642215236,0.0312024514987458,0.027608199014355978,0.02277534156470654,0.026298159526125183,0.023609380054299668,0.02170545784456162,0.021742445541114347,0.02816210576062784,0.02867204239807609,0.024298826537699835,0.03196584258864105,0.02626547989389032,0.03244680763604985,0.03091285374357362,0.0229241290772541,0.022373560861474396,0.026690745551528554,0.0033840637709692577
Distribution of No.of hydrogen bond donnor in side chain(12):,0.016027090782347177,0.01854557683388189,0.022054024020392703,0.020268583139234724,0.023980154591977314,0.019160048646512128,0.01667524367211452,0.021256561062472326,0.019122115300445705,0.0254806169991278,0.022625202315576475,0.021782212501508722,0.020479954735981833,0.021053418749878112,0.023023260257590526,0.027854131423266874,0.021336826083834318,0.022435198864174964,0.025594958021718215,0.01828663678072317,0.020207049926424886,0.019756486341062182,0.021128551658433685,0.020196387043596352,0.01850090451364459,0.021073247770636846,0.002692475054881955
Isoelectric,0.022577210618372718,0.018088053926607086,0.0185486117000122,0.024839559827105766,0.02111559458616814,0.02065598692507419,0.02208214099013104,0.02258171076174738,0.016388261417076878,0.024766536657392067,0.01611749064615607,0.019911066466159883,0.020514333680682124,0.026926336592479526,0.022421962363671857,0.018501106154474232,0.023245512646088037,0.022874788593859392,0.01936463038420539,0.020709213621192157,0.020165535073075728,0.017291601487186614,0.022171703143425328,0.020200066330192935,0.02308496076138694,0.021005759014156952,0.0026210699928052306
Distribution of No. of hydrogen bond acceptor in side chain(12):,0.021774970371973085,0.025642576319796852,0.021853724325101142,0.025458896289168365,0.026791370737266777,0.02079531165775612,0.020643016193515207,0.01762393020022116,0.024575748673610624,0.023699556138386937,0.021530364415686114,0.020502424756204462,0.01990828896891244,0.021734003267974374,0.014763740130256666,0.02375505782009008,0.02062467215214419,0.02046455902807581,0.017543714036581625,0.017751748323065128,0.023909643957821566,0.017147107159069593,0.01786429926493165,0.01596796078846009,0.0217697730672165,0.020963858321731463,0.003089566571434215
Composition of No.of hydrogen bond donnor in side chain(1):,0.023549005123079562,0.018405480496470332,0.019533014446540264,0.022599223879482502,0.016747212849950645,0.01703093314961088,0.02290688040711878,0.015125143867976708,0.017669330725870524,0.017903551382796975,0.022625626296836277,0.020277345370994782,0.019273067178043092,0.016357992999999765,0.019348736187704232,0.015889823351768178,0.024149901574732045,0.020467340537245495,0.02351672198579348,0.02235655950428639,0.02262025878496228,0.024702619538466968,0.023127400516037504,0.020088793246969987,0.017856344313205257,0.020165132308637715,0.002826118647788774
Distribution of No.of hydrogen bond donnor in side chain(9):,0.021208290119476104,0.019666295336683463,0.023138879946434668,0.017648060700164222,0.020078942452593118,0.022802733463796503,0.01680078608659582,0.01974400582760969,0.02446027001371971,0.01986438129667851,0.023356859005789286,0.014195305456855677,0.02221587544957221,0.01668356286201184,0.024389133555983718,0.02068192756771877,0.019048988877380595,0.019230773189804838,0.018596490303793498,0.015260676722671151,0.017760438951585966,0.018811744125811495,0.019219685187436882,0.022726006188261625,0.021288359293436,0.019955138879274616,0.0026656002629879623
Distribution of No. of hydrogen bond acceptor in side chain(9):,0.017935275340799212,0.021878699551131316,0.020423501099481645,0.016774129125704675,0.022416506307892225,0.021134279354895473,0.015496492736362676,0.017997032676444643,0.023334801703890982,0.018074906145301328,0.017305225984177223,0.018512245817898693,0.019202525932404867,0.024113423434856972,0.020730317536911683,0.018293920666510758,0.014284585478268117,0.017049281757141366,0.021355059233809766,0.02432166516691151,0.01893733883970959,0.016547123400030863,0.020626955001457267,0.023377053990041693,0.019905976124187538,0.019601132896248884,0.002667331661539318
Distribution of Solvent accessibility(4):,0.021014743247318477,0.015254834518440927,0.018774992377103422,0.01815561752621362,0.01827463379755227,0.017822897382438443,0.017364312155633714,0.021218035581944773,0.02198827193782553,0.014501595946910459,0.018079815080468686,0.01841077701172638,0.02127423826854798,0.01851278018596852,0.014966167289750905,0.01957628592200531,0.018648044004129536,0.02144696206695432,0.018108056633493234,0.01714023506622348,0.018644887529988108,0.018026865370846693,0.015463415711147732,0.019354842369753083,0.016414250668674177,0.01833750230604239,0.0020051381725096303
Distribution of Normalized vdW volumes(11):,0.01982071529283231,0.017761635422576808,0.019835797459229,0.01757714132763164,0.020373452983121848,0.018077178048715867,0.01711561363619797,0.01290907365657683,0.016459736637977607,0.0171942022072489,0.01995768576385314,0.022941293316392962,0.020523318147441932,0.018390196945417953,0.016662254896086606,0.016624847349413698,0.019109390105006212,0.01785243162688893,0.014575029435158317,0.02102630070849621,0.015055365104124552,0.021692586122566505,0.018735402248492603,0.01728647954069808,0.0183289391785197,0.01823544268642665,0.0022356218406434027
Composition of Charge(1):,0.015586101754105795,0.021000675315882202,0.017917069433642616,0.019415265386477688,0.015271508309400732,0.019820491317599533,0.020022903327093094,0.01850887727259852,0.02133971533506488,0.018791778987661063,0.0140040970875485,0.0177662770380045,0.016621556364848508,0.017372981968819548,0.017968998318731368,0.016234010726425684,0.017701976395734745,0.01934875618350082,0.017290719973277482,0.015652644571847285,0.019763686888493368,0.014506175444970622,0.01841827204108526,0.019543791240316157,0.017960482755387367,0.017913152537540694,0.0019055281446967469
Distribution of No.of hydrogen bond donnor in side chain(15):,0.016739542440041288,0.017755086636556762,0.01895031594975696,0.017086776869398877,0.015612892509760362,0.014901553343874977,0.018666104124772463,0.013473011707179754,0.019745481158860784,0.014762416987325435,0.019657289195178576,0.018804488585780096,0.016184175646459634,0.01942728387317806,0.014759095841858161,0.018067165006194385,0.0163144405443904,0.019568602719993694,0.020462324384155933,0.014769336206308027,0.017081417083079028,0.02160213953038689,0.015592263919479958,0.020921522338748166,0.014077708409250399,0.017399297400478762,0.0022689503808935533
Distribution of No. of hydrogen bond acceptor in side chain(15):,0.01777676365671873,0.02020991659090193,0.01641997786044061,0.01758259143950277,0.02081137178530801,0.011876283339713346,0.018204400612216707,0.016292856654421376,0.010778234817441765,0.016066328696705268,0.017186700491229806,0.01483685288411271,0.014417467868408801,0.015582552429490488,0.013712775497602086,0.01640803522459142,0.018553301693740955,0.019366615974662306,0.0201190543165245,0.01842306740520833,0.01544994347317265,0.0178980345474595,0.02253549606029947,0.01633541341700034,0.013678600255724717,0.016820905479703944,0.0027035760362159626
