Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
Composition of No.of hydrogen bond donnor in side chain(1):,0.05568681626748494,0.05252836282507154,0.04129162409184072,0.060740843901229795,0.038513354556821255,0.040780478203548756,0.05882550752265758,0.04330625058984931,0.057432530098902326,0.03956465419731838,0.0514597636379237,0.053591825876929435,0.04647785471642333,0.042878161522543784,0.05020865766037317,0.04402522557073782,0.05929697553461987,0.05055620289095056,0.0458169343153066,0.046571490435175986,0.04328517507375698,0.07055876917652924,0.06008593587574618,0.03691737161507456,0.03301406887527394,0.04893659340128359,0.00886451603531733
Composition of No.of hydrogen bond donnor in side chain(3):,0.04964825130447394,0.03585870974953019,0.04425008259958151,0.03567722905650595,0.03385320036292212,0.03572312617425775,0.048513085616043304,0.03259453783024993,0.03903925829675857,0.04530465426414787,0.04240935721264262,0.0568244851924772,0.029369287315183394,0.04189346661515134,0.03552691009071262,0.04559290989619492,0.03422993434634403,0.047037471172112315,0.04771389171110778,0.05000521090159639,0.03729169650262858,0.03842307954329846,0.03742883236770095,0.03242138226551186,0.034702576388256384,0.0404533050710156,0.006798280762910007
Composition of No. of hydrogen bond acceptor in side chain(3):,0.043882065145653765,0.0359128582366481,0.043240106801569096,0.03931620773209785,0.042404711163537945,0.042104922792959576,0.04177515482430932,0.04984261554338933,0.03800286446728921,0.03884592553033804,0.04397488421175278,0.03964219884010189,0.041347048991613046,0.02990668398821807,0.040528296780826485,0.03972040981405866,0.03618634507193849,0.04224631489772039,0.03735787167917441,0.03150018503459761,0.030671774447759724,0.037333060686705964,0.03708956539971511,0.05201542895018152,0.056261223938567716,0.04044434899882896,0.005944933904389521
Composition of Solvent accessibility(1):,0.031807568612217146,0.042218476809517,0.03343767885101254,0.034407191300400354,0.03326287168343703,0.03957634328587714,0.043933154070487763,0.037740696743059354,0.02971344425684034,0.03168436063370832,0.028904840590067843,0.0480077784713603,0.02976476144727124,0.047356856387977986,0.025121593780899905,0.03903517680425034,0.0443332946896232,0.031848419857533616,0.030756180749083498,0.0396652717246671,0.03702464958451035,0.034973296571654676,0.0332951820510776,0.03237363465386422,0.05228460130659575,0.036501092996679786,0.006659640356746395
Composition of CLogP(1):,0.031646999183597355,0.023052009612241752,0.02686891213461902,0.03272831596990684,0.03488417959044841,0.045675956154209434,0.04293686327531546,0.04301984034880796,0.022740807487461812,0.04017953356669422,0.03251745784323225,0.030655388220644043,0.04351807760036359,0.03383130872612513,0.034147433944024995,0.0481796978417338,0.039121495978657474,0.04383523294077069,0.03656666010277004,0.037026574912060434,0.03267033480758382,0.04519130645876413,0.02605790959772722,0.03822070787322883,0.03497064623573008,0.03600974601626875,0.006907465057186594
Composition of Polarity(3):,0.036686784077688696,0.04933157424556391,0.04397124887984725,0.03546657498166039,0.036433227018145845,0.03119415617998944,0.02890586642775832,0.03359141382218358,0.030573403718940358,0.03856750368648785,0.047947043302756905,0.029143760771305552,0.026323506797023864,0.0241794761329309,0.03831379846679175,0.032470116230624166,0.02825783192704718,0.03524541265877607,0.04641905815197224,0.04521734903130892,0.0370537096022366,0.02976024364811213,0.02909016395903823,0.02850350296289418,0.03155564568332025,0.034968094894576175,0.006897939622386907
Isoelectric,0.02199409634201156,0.02700288536157131,0.02018572995286378,0.03055845440152634,0.021800219793587622,0.021085143314387777,0.018303780072446887,0.03287615837576352,0.03164437645583385,0.02336214226778989,0.022287475600494645,0.02213953573447969,0.018938800007296468,0.022533644301453385,0.018123932700018747,0.023251392105972542,0.02987133697535947,0.02638734945133322,0.02424944306718688,0.023605082704329348,0.022359924249047716,0.02079478584313807,0.03208280755295928,0.031076158502396183,0.02456935727829361,0.024443360496461664,0.004415566293142703
Composition of Normalized vdW volumes(3):,0.023475048925969463,0.015663422476558105,0.020965077256070382,0.01817723743613846,0.01705113047973885,0.024285149294135527,0.015030905645967613,0.02113736337428067,0.020870819805491377,0.01982160585293923,0.028527553739127572,0.02430356244281674,0.02525922125797558,0.012880340927537506,0.02374204176060549,0.018029424647317983,0.0253930498339651,0.0233914471983309,0.01582613196026718,0.022953949060934665,0.022469032032140297,0.017511757073584162,0.019987998565664983,0.01713478194274628,0.017850369561032486,0.020469536902053463,0.0038093819850938113
Composition of Polarizability(3):,0.0209796644823067,0.01748701830609601,0.01788826603872441,0.016293559755252634,0.024082270405734078,0.020770605949957954,0.016951628519950926,0.017433872510070815,0.02013916042874666,0.023192259087918873,0.014895417326626349,0.017377605574085558,0.01949974488901491,0.021863270516949855,0.011696067135909774,0.011651514735083086,0.013262726442626733,0.016540617037224488,0.024121124707243306,0.009955901212825505,0.026307989239128072,0.009074482760630009,0.018614966448070022,0.019965112147726352,0.01655598678810894,0.01786403329784048,0.00437370219126944
Transition of No.of hydrogen bond donnor in side chain(1):,0.01874011448338961,0.015032816276690444,0.017493075137825907,0.019253880814221486,0.01628665210682805,0.018123243830751902,0.010011393820773843,0.012049897799215836,0.015850580665089417,0.020841496622199633,0.018171563134465066,0.013032494454696812,0.02478292951834168,0.016334357338899985,0.015315174283877861,0.019456087897356984,0.020860737270839466,0.018049760009393012,0.013307813496891748,0.01703912510625131,0.017606499023585336,0.014594919004138179,0.02507615344241175,0.01636548064319199,0.01582778392286335,0.017180161204167627,0.003419932194379383
