Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
R,0.015992782421460825,0.04132869171346838,0.030501772834087188,0.030590778718509702,0.03242101794592715,0.025900472406742474,0.02378840702062311,0.026746684541442165,0.025720086222018636,0.03102417531701467,0.026892747228289004,0.018019094655339858,0.020804000045962206,0.02504965365245072,0.01977035841441319,0.022285052357723642,0.024824177674087684,0.0303911965436274,0.031126667326105736,0.03298116690598682,0.019483122585691747,0.027553370773839833,0.030066697404678808,0.02112858639963178,0.022064448089040643,0.026258208367926535,0.0056147076336533425
Distribution of No.of hydrogen bond donnor in side chain(12):,0.020259045208905122,0.018581736006300024,0.01618670443621733,0.01929414957123306,0.02628844994081674,0.021378484934024534,0.017356265192378203,0.028927525058195708,0.02160065134549641,0.02674924452110858,0.018559904143801546,0.02638762536390436,0.018571467476419645,0.019682790034117856,0.022425566876093674,0.03210070139502566,0.02070381622941329,0.02156123867646457,0.02737126122748519,0.01985601307639225,0.021200422509434352,0.018727701193563272,0.02295358437469454,0.017423849633583895,0.018067096033328636,0.02168861177833594,0.003994268264460643
Isoelectric,0.025949076885087984,0.01797039269536415,0.014218249742030294,0.0231365998321426,0.019397097517174236,0.02682075870986892,0.02379270305377811,0.025600633166753022,0.01818913545963996,0.02357016857518588,0.019321249089705936,0.02125710180621846,0.014743856105996727,0.024357429659525337,0.020496368586479456,0.020583068016096977,0.025541296902459744,0.026569744645994767,0.01700589888272558,0.02077467198444778,0.017470343145838754,0.019107954746281967,0.027522379604931434,0.024624410991778017,0.01913886618162088,0.02148637823948508,0.003767172299834281
Distribution of No. of hydrogen bond acceptor in side chain(12):,0.015807209057137422,0.02345819040920889,0.025822031940440842,0.02491212131215808,0.02900676220486504,0.02774647135105037,0.025266029284819466,0.014586668988491114,0.02103342811483048,0.02732707361457227,0.01790537808982892,0.015113783959224816,0.01864566247492841,0.022059197150960035,0.014751101613818658,0.025893091570895806,0.021834078717232152,0.027888454834994515,0.019388632075273596,0.020570041950131155,0.024602544492764458,0.021634012998632962,0.013823867903085887,0.015311834886277948,0.02168486763108629,0.021442901465068383,0.004639636815894203
Distribution of No.of hydrogen bond donnor in side chain(9):,0.02208023145636757,0.016499519394221996,0.02354821791615602,0.018674770623001297,0.025400924192292985,0.022186811133010322,0.01760721610528696,0.017427609542749998,0.02344325320926579,0.01648511111195024,0.031500859022584315,0.013593257830483443,0.027271406253959785,0.01795375217732164,0.022890474912954453,0.015109748363473603,0.017602865920617123,0.015051072966016361,0.01420579838308992,0.014465717983301967,0.012347015927745349,0.0182545471147013,0.028672720973736975,0.02651040025871733,0.020893981956529143,0.019987091389181436,0.005053823734518266
Distribution of No. of hydrogen bond acceptor in side chain(9):,0.014170358110652034,0.021264598675785663,0.02181336600394901,0.015918169174266545,0.021469756182003735,0.021642774103636894,0.015234859657492335,0.017442021031021736,0.02569627493348425,0.01976812542308096,0.019984915018511566,0.019436842570683056,0.018766993693392395,0.023330456598871632,0.031942295939742335,0.017511009720843625,0.017273844887615592,0.01981437574018059,0.02046686231666858,0.021105177965859583,0.016244082173499166,0.014138584291005946,0.02460328869385657,0.02054943404793048,0.019623432097085804,0.0199684759620448,0.003809801539744249
Composition of No.of hydrogen bond donnor in side chain(1):,0.032909831472200626,0.01865875403272306,0.015200603714489834,0.030375682395094673,0.012936480075463077,0.01499525154595849,0.021201746608109834,0.012379497836565287,0.01904412922907467,0.012879772600548078,0.022426940562191675,0.017014907135064154,0.020729764186510142,0.01809875221901408,0.021624681019717047,0.016448024316430745,0.022710312917127197,0.02139887361023948,0.022439231819545945,0.017192250562170205,0.02013059448774574,0.028416956423587304,0.022304416860446246,0.019247035621997307,0.012655384237787864,0.019736795019592114,0.005182706736876771
Composition of Charge(1):,0.017421304100034604,0.025366671173355,0.024108819128265218,0.021792284931819648,0.014342207333135251,0.02025592218267062,0.01739368644995749,0.013692175974957359,0.023483803935692604,0.02594926765198437,0.017057786473578765,0.024878022275902332,0.020988753450874992,0.018639508491799527,0.023369441968105583,0.018068551277635875,0.019403365327709275,0.015417037505972682,0.017423581032260313,0.013625460719950088,0.017627997045415303,0.015367468030596266,0.01803947969359992,0.025575931625125895,0.019603560041026046,0.019555683512857,0.0037840353335081684
Distribution of Solvent accessibility(4):,0.027794704757820837,0.016968037581532366,0.019355913751712896,0.016033860973756583,0.02318632086050968,0.019937203586596633,0.016398151438163425,0.020352823581987853,0.01972339161795662,0.013037314265491186,0.016860670984300323,0.0158782366376065,0.02082912817289873,0.01798199268205536,0.01552264254860865,0.02301391400033343,0.025535310878332863,0.0246229173913056,0.019067286139594845,0.017140344616215327,0.02487453782943516,0.017354157396577634,0.01462689127011014,0.017617761789307084,0.013507276870824125,0.019088831664921358,0.003828342092462066
Distribution of Normalized vdW volumes(11):,0.02572889342008167,0.017137742867355116,0.02281026587848059,0.018368799638283768,0.016237098553301698,0.02019896173262799,0.018217174042495635,0.015029317808364475,0.013912957329157977,0.017179565393337495,0.021546833341357197,0.020564091055819828,0.01899832095123373,0.019862950389224657,0.015741146334349046,0.016298823962962408,0.021454607764352783,0.021505686472429567,0.013476944056360374,0.021558997195429665,0.022467007201837173,0.02098344523512869,0.016596931074180196,0.01958638712717095,0.018937408402788392,0.018976014289124443,0.002948336503921192
