Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
R,0.018421107747764516,0.03582291935957697,0.026429960005857255,0.032372205565236886,0.02704971915352941,0.026217729329085282,0.02700317778743773,0.026363054320149487,0.024764158504396883,0.030747002542841413,0.02127816916819225,0.018339797544130045,0.028664561135532087,0.024884003544706393,0.020167582672936966,0.021731017427323068,0.027420782917479472,0.026740077389441695,0.026541267233223493,0.033065941495414336,0.020894848626575403,0.027251035875417967,0.03055897414547326,0.02318745466890194,0.02060513002246214,0.02586086712732345,0.004473740739206784
Distribution of No. of hydrogen bond acceptor in side chain(12):,0.018920194295085232,0.021451046217686343,0.02473211764076645,0.024655848710592877,0.029900605972343973,0.024580141149157617,0.024818616793112595,0.016999380338048264,0.02376457746952806,0.024478617855640122,0.019182507059904014,0.019220013915842542,0.019132674072271864,0.02198081619912348,0.01625885534248598,0.027244578772288246,0.019440087205123652,0.02341226097410448,0.0214251116052265,0.01791051924604543,0.02583369623645993,0.01772258617449946,0.015677991513511028,0.015294106297249437,0.021045008504252,0.02140327838241398,0.003770870298203127
Distribution of No.of hydrogen bond donnor in side chain(12):,0.017233908395276065,0.01835541760115339,0.01980848256514936,0.01902070127955872,0.02465131323654508,0.02078497942056238,0.0160847871343197,0.02340453368856428,0.020506150862361065,0.026780104235162357,0.019298120350129865,0.02384495424830586,0.022342319117748782,0.01888665992857247,0.023458593417016595,0.029908473444534102,0.022670831269467406,0.01962622664170705,0.026597252173045934,0.019658601745462988,0.01970281899264633,0.019331585571708235,0.01989091626027771,0.015068122094202814,0.02152466713550619,0.02113762083235939,0.0033742798169222417
Isoelectric,0.024339798604126016,0.016320527453514724,0.016295031570945768,0.02380275471474056,0.020299868633528787,0.023727152997435264,0.022515576186294784,0.022541504675588513,0.01604779765007279,0.021530606045537762,0.017063371498313946,0.02270478244996995,0.01976830619809248,0.02476674851445882,0.02104989460918732,0.020612951343395698,0.02396841984729026,0.025356181021691463,0.015573674410750507,0.01771962312067678,0.018701333171645924,0.018273254234710976,0.025251227659888853,0.019638371994148755,0.018963766782326866,0.020673301015533347,0.0030778512236317715
Composition of No.of hydrogen bond donnor in side chain(1):,0.025728542176019567,0.01949842713373794,0.01793845837543306,0.026952710471770412,0.012759688686688612,0.015122376099208235,0.024659191702825555,0.013714126107010177,0.01902122115956688,0.01666542150323448,0.023717794723295053,0.01734226748636182,0.021534109132040707,0.017534217460273557,0.021092054405675437,0.01754102567925714,0.02076542743258108,0.020359770740020867,0.02358353704107772,0.01947868299642432,0.02271086197551595,0.026141482330630107,0.023408804073001402,0.022982353091455698,0.0165649300501424,0.020272699281329926,0.0038004080893818365
Distribution of No. of hydrogen bond acceptor in side chain(9):,0.01812793217624326,0.02280596507545705,0.021068328336462633,0.016802325775439574,0.022459639287457433,0.021082505217022467,0.016590152995162817,0.016745328634634953,0.024045493964546357,0.01752993768137264,0.02179514571507764,0.01646866886062093,0.01618681067119749,0.02248276711963747,0.02794101264730032,0.018547978702415643,0.015097025761173806,0.01900910263719964,0.021737481515244468,0.025291160058320376,0.015992383100260597,0.014138660096137746,0.021048228195189988,0.021150769715385744,0.019722688247740764,0.019754699687468073,0.0033684832058304658
Distribution of No.of hydrogen bond donnor in side chain(9):,0.019003139065138404,0.01847084619726545,0.024546455135675316,0.015619321529035179,0.022012078764060864,0.019220195009064297,0.018036637237321452,0.015380141423353037,0.024422665886788143,0.018685892438209426,0.027718358766562895,0.01316986373328781,0.023249475332177846,0.018449010366434846,0.02656396396096217,0.016645284201288555,0.01958152581738157,0.01563852189154568,0.016478109649247303,0.014770313358765434,0.016326463329224817,0.017813287893788384,0.0224235573920932,0.026633830360712277,0.019424552615098137,0.0196113396541793,0.0039574018815008005
Composition of Charge(1):,0.01828508589616919,0.022745528932287522,0.02230222219853871,0.02057067801153836,0.013014925890023293,0.019501051182803302,0.018937885440304406,0.016960293202432836,0.01977623929228805,0.024866576409249753,0.015683031624714242,0.023389594584260445,0.016681270242913472,0.018405311292467495,0.02318178493722645,0.017914169039302374,0.021324088540482237,0.015561163377791844,0.017794483936426506,0.01456649492661181,0.01894167534828925,0.014242291801687228,0.018215250116724768,0.022005603687654068,0.019364113008607242,0.018969232516831795,0.0030236972555600173
Distribution of Solvent accessibility(4):,0.02635638755448908,0.015390446498351334,0.016625725614604122,0.014337494812813566,0.020253402841130003,0.017926417960453044,0.01635285324686643,0.025319490308707133,0.02180533974501601,0.012888242545963047,0.01785101494478461,0.018290081195570306,0.018517209914120505,0.019176192346401957,0.015659184030956872,0.021215142412127467,0.02069628332257008,0.021141760167353238,0.020811772859144755,0.017469711974440638,0.019759337575807924,0.02003858508944595,0.013321449711808844,0.0184492912356408,0.01756322113819964,0.018688641561870695,0.003190624397566873
Distribution of Normalized vdW volumes(11):,0.023381989646935133,0.01550140396485523,0.01956409013832448,0.018032742531100755,0.0193462154210109,0.019586737971234582,0.01794001207801427,0.015246887496850423,0.015584342295706597,0.01804624723696812,0.02069558522750488,0.02068954934251945,0.021075746820756174,0.017536433902605675,0.01653055455926781,0.016874315754243002,0.018779124712143408,0.020298244636719604,0.014037373982791899,0.022613991878145487,0.018129884682679037,0.020070465481653595,0.01947453030545028,0.019098385678747595,0.018212452721227703,0.01865389233869824,0.0022174659643393315
