Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
Composition of No.of hydrogen bond donnor in side chain(1):,0.05155487162448187,0.0541881137712525,0.04305900255202631,0.05607024658093086,0.036106569159866514,0.04457533490426705,0.06198629076940739,0.04100514443886625,0.05806580072264214,0.04394784760341711,0.04690320217646305,0.04910736337118537,0.04699526735856619,0.04012209885206648,0.0529370931986321,0.04990612966186785,0.0502642999359972,0.04895406000017483,0.04756969356143593,0.046444125955695345,0.04756143266857467,0.07103185038633131,0.05379005590929187,0.04734856917803142,0.03743620623791966,0.049077226823175654,0.007497416011822433
Composition of No.of hydrogen bond donnor in side chain(3):,0.049057855508512875,0.035468052814809796,0.04935192816192002,0.033264020329572985,0.03441387537350001,0.034755667321794866,0.04539723445730284,0.037416320967932376,0.03779690930788876,0.042524043481103016,0.038131270493951805,0.05753656340852095,0.032509383209754696,0.04206487313779833,0.0362188977068368,0.046152701603225856,0.037513001080067464,0.043946130808675876,0.0462106383038713,0.043466250398346465,0.03749599868364664,0.038063344672190136,0.04089765720749525,0.036621149715857275,0.035147468865944234,0.040456849480820824,0.00592492405343485
Composition of No. of hydrogen bond acceptor in side chain(3):,0.04007266052597153,0.03594016028553557,0.0403582599531048,0.03777641029284802,0.03722800798363397,0.03635479860882102,0.046289070950109784,0.049777088391941844,0.035454910009624176,0.04453899616405365,0.04162532226273943,0.0407499046904046,0.0415900511875958,0.034959838505783075,0.03441371986093464,0.0367551045294525,0.04270202178190238,0.039049355988352574,0.03620533729526985,0.039049377209905846,0.03333681333983758,0.040570847579207835,0.04116295941760173,0.0434672880391069,0.05177758100563119,0.04004823543437481,0.004525778747344903
Composition of CLogP(1):,0.032032610609670824,0.03058131672361545,0.02886560404117097,0.0378835790274658,0.03878969719129369,0.04281460556941001,0.036603792206532246,0.045441920825757945,0.02853711604666407,0.04310941036014972,0.032763563213559006,0.031145660140717454,0.041047049530308986,0.03553939936085412,0.036410549480482994,0.03935337583363228,0.0395961324586819,0.045553894895311364,0.03642176652712351,0.03731954983819534,0.029103186465912714,0.04077377710682753,0.026959256944699778,0.040300619336763946,0.03696726768834802,0.036556588056925986,0.005255724045924423
Composition of Solvent accessibility(1):,0.029457004154055774,0.043579952289485566,0.0343381888316792,0.03523096553829362,0.03372943289856325,0.0390588109389679,0.041490605090875744,0.037030154785812085,0.04002147841004786,0.0299498664279993,0.033390806354127535,0.04249289688854195,0.030213709235859774,0.04301986588412807,0.028784273966765455,0.035248047420332905,0.03923082032937807,0.03403139969836123,0.03153014501031,0.037195850659595166,0.04228463883500885,0.030317970347768414,0.03049473249659936,0.0305225287509068,0.04301830214203096,0.03582649789541979,0.004910369155445501
Composition of Polarity(3):,0.034110737227778576,0.04429469015634043,0.039605097720265756,0.03820942651735127,0.03777189163934977,0.03507588294562973,0.02833945003124356,0.03134443649810682,0.02727709003863988,0.037846318450800304,0.04349175133581797,0.03444877762681407,0.02784568878999949,0.03327217749112752,0.04318819212575895,0.03144209531526348,0.03220011553949107,0.028638288524024762,0.04927239298313676,0.04141153465445951,0.034831878161212824,0.03362903808822589,0.030528153862997412,0.03143433326639433,0.03434934982659052,0.03535435155267283,0.005597002736999212
Isoelectric,0.02467711129315731,0.024443671612200533,0.021840572737536874,0.02890898852558522,0.02505713183914699,0.02619440751720313,0.016318943648801786,0.027431823014038053,0.028746787527994814,0.023690375797814352,0.021340227152596977,0.020256878643256947,0.026025082320829996,0.022526758308163572,0.020698933107755824,0.025936192175552937,0.02772630609250285,0.023905554194744112,0.02252187617891297,0.019563954499836368,0.02186919169925172,0.020466349650465527,0.030407060791021127,0.026438932577025356,0.02270359713938603,0.02398786832179126,0.0032997972881985012
Composition of Normalized vdW volumes(3):,0.02390413083724317,0.014806878396671837,0.022808809162261762,0.019272408156397008,0.01767209091588741,0.01958124897149324,0.01502830240969474,0.022420177054421658,0.021372402566903596,0.017976717302086515,0.028187550215207018,0.021402310727343665,0.023895661803530206,0.021971469799138194,0.02353167942803311,0.017790541676348123,0.02225313134548664,0.02245242154963231,0.01886029133437773,0.020277485254855895,0.021577721178356903,0.018422390580903423,0.020049218425268085,0.015515068026192505,0.01490530498191737,0.020237416483986085,0.003226792850255529
Composition of Polarizability(3):,0.02203768445924314,0.01874018690041762,0.017096337242723924,0.016800773354999042,0.019904318828595457,0.0220674987411545,0.021216341246930823,0.017859197412125556,0.019774812792827813,0.025930080344725173,0.01726894126566243,0.017427711209753408,0.021192523423131757,0.020997124345293827,0.012945904200730083,0.019181145684370102,0.014669787173213884,0.02071270374698389,0.026962848294868436,0.015945249660599996,0.02526428761057189,0.011688694546242885,0.018704766880628464,0.02151228776528787,0.02076735799904551,0.0194667426052051,0.0036053692488521977
Transition of No.of hydrogen bond donnor in side chain(1):,0.015321014192046128,0.014546741676535057,0.018919117181557546,0.019018963697340616,0.019230852589262482,0.01856876530954668,0.013167077049261521,0.013221082808351249,0.01756755877170313,0.018005152470500895,0.01682412569903333,0.01220777827054044,0.02035433539403716,0.01284794898403312,0.01876149923997999,0.015822499890991867,0.020210554738958695,0.015640541107181317,0.01498048866056537,0.01910237311679851,0.017143503847036497,0.01633553327040375,0.021436470267223447,0.018548675151284146,0.01558562628932988,0.01693473118694011,0.002493239702259821
Composition of Solvent accessibility(2):,0.018597179902177075,0.019520332448106314,0.018589570820162493,0.01671805345675083,0.01563948790677179,0.0204149284538161,0.019267580021101887,0.01407023482210818,0.011722690992542185,0.015739626800992515,0.013384500636186498,0.015397314709750998,0.013804689713560891,0.01817925071243083,0.01237267306472719,0.016656606074112526,0.014992567131788785,0.015634809309247804,0.01782832571766612,0.014429089979426551,0.01732940924831322,0.01681622858587922,0.011662481719421176,0.01613814992644137,0.013153383980427794,0.015922366645356414,0.002410681721719717
Transition of Charge(1):,0.02036802046789556,0.014301543525715882,0.013685965751366207,0.011182594411736977,0.008400678578979734,0.013017333339197912,0.01204036994722686,0.013296840039734486,0.01218662213024906,0.013392270287564042,0.014962205830437695,0.01727180390807682,0.014556547393962121,0.017779074194178388,0.018758438980838434,0.015491889320465028,0.012960295194910834,0.023113852225239685,0.013410948786807944,0.014763945895105882,0.012180371265514333,0.013979362570484382,0.011117600197484458,0.014423485367343978,0.013314138308323181,0.014398247916753598,0.003055864905340575
Distribution of Polarizability(6):,0.013771076678294648,0.01336393777662193,0.01247306953123327,0.018749534887652245,0.016267138912303802,0.011798439729342797,0.013481904557690149,0.015849254295086837,0.011352952532496598,0.012195264932895135,0.013361251032220016,0.01599303736202894,0.017709194021907147,0.018166954633965407,0.016519241214900327,0.0137751951549325,0.013614332308606227,0.013373759429254726,0.012064001691393803,0.013575928601356356,0.015914129315481692,0.016809667617132054,0.01187264968855664,0.01234323586301917,0.01494227466057603,0.014373497057157937,0.0021154879813995993
Composition of Hydrophobicity(1):,0.012259544075511348,0.015907131744393378,0.012064831146760751,0.010939687795971336,0.018246700475659607,0.01920868156088422,0.011380697767904959,0.008963846082352504,0.0124876965084653,0.01644291280723914,0.014502164957791344,0.015639068464654283,0.013434786095297163,0.019174690055464804,0.01746768436523199,0.02189928878948895,0.013827099078217886,0.00944743544465893,0.01177304913809377,0.013120099768028708,0.01089372845988722,0.012025475768632509,0.017056219061374125,0.010778340453300858,0.017778573409717748,0.014268777330999315,0.0033592101551589764
