Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
Composition of Polarity(3):,0.029218475042127004,0.03451408629715014,0.029665786680265357,0.029022801402272952,0.03375163672380698,0.02915751243939014,0.018459562856688087,0.027991264258974108,0.02372230876601611,0.036147720066769605,0.03541913856105666,0.02906238900130631,0.020475223778819808,0.026416037833833894,0.03185638855316884,0.025167118833839406,0.028078592791042772,0.02605781469056562,0.03859120927799817,0.028729714247592877,0.026009880086324287,0.028553646905762935,0.022445310831955667,0.021559124289098418,0.025962692568556878,0.02824141747137532,0.0048655899275425
Composition of CLogP(1):,0.026540253554983833,0.025774078953977972,0.02897634166567388,0.0274427469575089,0.030407419887927903,0.0301645110520317,0.025608898039657935,0.03635364664901939,0.019432197142496617,0.028680112061803424,0.024775236015261146,0.025777415201815434,0.03177618120483312,0.031368023726918194,0.028435596346404825,0.029708538263874776,0.025550449364327918,0.03213743295147658,0.030752882762018346,0.03103077880560445,0.020733518706339917,0.028228772153476845,0.02386549370110019,0.030717425671339584,0.030403660200347946,0.02818566444160883,0.003657227051926295
Composition of Charge(1):,0.023977177079369916,0.026227135640810986,0.029529555725730804,0.03092411160676632,0.021441190869625044,0.03173308786120896,0.028704753458849482,0.024360223368440383,0.025986303937461052,0.031249891499210366,0.027171059776645218,0.024604471025317817,0.022684648975269985,0.030014623966932306,0.03552369347550446,0.027707187604713093,0.02936853317869561,0.033020166794673046,0.03171767871745986,0.018306830582712246,0.023423983086390075,0.02154494894444872,0.031000213019396015,0.029848372342002934,0.038255164868249036,0.02793300029623535,0.004611666820479347
Composition of No.of hydrogen bond donnor in side chain(1):,0.026535758794802113,0.02923800475883663,0.022497729696419926,0.031647911649752336,0.018445832079993812,0.02493700773546459,0.03453755814757382,0.024655421322823893,0.03385347308073855,0.025238159051146847,0.02536190271003886,0.027558263262097486,0.029167535946684017,0.02222176420948315,0.028595837820577247,0.024586122941284514,0.028435829605448413,0.02577819294633013,0.024625062838979486,0.022909726599236527,0.02819526960551258,0.0361193878418158,0.023799882500205313,0.0241376160505291,0.021038202722217403,0.026564698156719694,0.004174055705001736
Composition of Charge(2):,0.02305214880274545,0.019900396039976627,0.028351067895834414,0.02758976721135612,0.02941184817865124,0.024176741388742286,0.02817216106210339,0.025544926088842485,0.030335476669231424,0.02020696610837473,0.02462007490876804,0.023330498227926797,0.021310598917697755,0.0247614943444169,0.027595515272566835,0.02166906906603151,0.020941421431033558,0.021560630401177783,0.028379223543018934,0.03310268657315976,0.023194878228696054,0.03272674457435047,0.020143601499693266,0.019937341016248156,0.027645242185319864,0.025106420785438552,0.003941447041800216
Composition of No.of hydrogen bond donnor in side chain(3):,0.024238619778423787,0.016501199534906412,0.029596814505774987,0.019219543593171046,0.02313701246247236,0.022614743449711854,0.026890357647637687,0.021849658774450838,0.02064232141161914,0.025090157378842164,0.020116987274310195,0.026799818344912966,0.019902435880511073,0.025153449789773238,0.018151727279080786,0.024484435816897472,0.017269028600855788,0.027595505058964822,0.015637628711464426,0.0229511349219712,0.02346583493312203,0.01978812880503116,0.02706334589687445,0.01977063457484132,0.020294206057491798,0.022328989219324517,0.00364708283109852
Composition of No. of hydrogen bond acceptor in side chain(3):,0.017801748486059796,0.01967654298463063,0.01961666815513267,0.017816415196838846,0.016242069536329912,0.01932575507029205,0.02370302307682742,0.026577359059527475,0.016300336990543843,0.01909654289155942,0.023268420001226926,0.02487507527876012,0.027882308827227458,0.021554205679322626,0.020474393442421142,0.014764541219934018,0.024084755353206835,0.018298344429188342,0.020785405761265984,0.017539083594910684,0.017851079528007092,0.02070720963850624,0.020189483483303527,0.028126039023512787,0.026440276097852208,0.02091988331225552,0.00368944151222694
Composition of Solvent accessibility(1):,0.020978134747547623,0.027998930551650213,0.01900407487700776,0.022199590462333652,0.016648193485113635,0.023105959776936722,0.027180957654658555,0.020931174597295484,0.022721303820505325,0.018166646166604548,0.02110860444125342,0.01922574269011694,0.01960068156550678,0.02255348065831147,0.018262749729021727,0.02297805781269729,0.020115927143730256,0.02117481959055467,0.013478529467402179,0.026948034013846413,0.02068798559463692,0.01584769619249467,0.018540154563701255,0.021395510642533914,0.021847349611015,0.020908011594259056,0.0032987197382042207
Composition of Solvent accessibility(2):,0.022220967400858986,0.023499032992642895,0.012572152266717469,0.025494613019137104,0.022174275961724773,0.023577517914024442,0.01964015674916683,0.018841044302942526,0.01912094069480289,0.0174367766331,0.015424063163698971,0.022104371492179174,0.017829699028502104,0.01986406773159034,0.013848483857058502,0.021929342700617895,0.01873297895824158,0.0206439521951491,0.015162027627754572,0.014928636215985256,0.019058088401501392,0.016743204966042424,0.01920880883473391,0.017229968187001923,0.016468211785025277,0.018950135323208016,0.0032024794134004535
Composition of Normalized vdW volumes(3):,0.02234740466075732,0.017451690482253944,0.023110832603996934,0.020818993075412504,0.016372518618045822,0.016182659849838583,0.013698199870819727,0.024475707184520426,0.018290911552905048,0.019096291930859252,0.021229342244644827,0.019942440669990843,0.019325764017943184,0.017994503826173777,0.021251165314374553,0.020346496554701308,0.021300080654375476,0.018178768302263466,0.018188946117024197,0.016496850896637306,0.01808598117841848,0.019163720980557852,0.018933500813621384,0.016557844357080975,0.011686411510347624,0.018821081090702595,0.002782223400102362
Composition of Hydrophobicity(1):,0.019608486558137826,0.020767444349974573,0.01428970399972811,0.015689011904953584,0.020381406964434603,0.02075607842336827,0.009798308021265408,0.01932425507630159,0.016057644009871454,0.022541378947716288,0.017949395114260525,0.014258511593985489,0.022474962915852725,0.0206932902138905,0.022691153253869247,0.01969700752469584,0.019855952370806115,0.013613789594022095,0.01884904850103691,0.016715569980307373,0.020482250681774287,0.017999525754037685,0.022460293368275815,0.01831683678922518,0.021091102260155353,0.018654496326877875,0.0031765479845333373
Composition of Polarizability(3):,0.02191426043169863,0.019838108801279033,0.015331699321208526,0.017788119338557007,0.015230931554316646,0.015271022069633178,0.01705692067509768,0.015296538647787246,0.02067753920454699,0.02240918044788937,0.017318831724760127,0.017314693786743166,0.016077260316223165,0.020651877794701887,0.014125826207853987,0.01576224364690717,0.017091385577663536,0.016404489124985055,0.023394830310291898,0.013005526368760975,0.027301128582979946,0.009919803701335609,0.017612840788958434,0.01879053741181187,0.015527782495926437,0.0176445351332767,0.0035800359026172328
Distribution of Solvent accessibility(4):,0.02187925512445526,0.012890895596743234,0.017349354330632685,0.01657776760995487,0.019127187122205142,0.017049385564704443,0.015508081445259366,0.019012184139556656,0.015136478722636083,0.015002637214167447,0.016802790578317604,0.016958124091304545,0.01732877700234484,0.01851606559578229,0.016399068851519545,0.016007221402219777,0.019393316010232576,0.01846875321736384,0.017747666976897,0.017602215345525297,0.016964418537659346,0.019004273113272387,0.018902036078710428,0.02273115419574695,0.012979965243976802,0.01741356292444754,0.0022291190644089494
Distribution of Charge(1):,0.010453178519855942,0.010624101742052729,0.018630890697810328,0.0072313258419715995,0.013157002556324475,0.012805867926452302,0.009537107413940154,0.01274285481070039,0.013642057936131605,0.010584044364123817,0.012942408277898425,0.009913908990144776,0.011738260570119181,0.015403717315835645,0.015438089284402797,0.017939085974986793,0.01038887111464564,0.014166093322638842,0.013294659202120885,0.014340315869578228,0.012106898740008778,0.01090754836581476,0.01629147279549815,0.017536955347794484,0.014581218058455633,0.013055917401572253,0.0027698210611733333
Transition of Polarizability(1):,0.015443241739128265,0.011728692525367717,0.010504172001299415,0.008656556043483055,0.012122404771510397,0.009022819092038802,0.011560380244697124,0.011841821548045525,0.010928445844698327,0.008875258655283703,0.013319370978575768,0.009419052530861003,0.009067223793534729,0.007244477479908962,0.010836675964534753,0.011268987293648464,0.01037516937353565,0.009750537554703625,0.00948782525150245,0.009293568005040427,0.009311792894750218,0.012771363322137672,0.00972214937336137,0.011427425089103986,0.013017269869309903,0.010679867249602452,0.0017776454895320184
Composition of CLogP(3):,0.009824201533793256,0.00770679813651338,0.01113304199037988,0.010450847657736224,0.009437119203074702,0.00795429394110368,0.010639400499231552,0.008359830563902377,0.00828387730071306,0.011318483185880664,0.01313280987032053,0.012016685877931746,0.009186707215441401,0.008219972102133277,0.010888813238518025,0.013563734904046927,0.011734096448338083,0.008219007597929207,0.008470092650339016,0.010557775606629901,0.014915943567503974,0.013370811290178327,0.013942056018133501,0.008159518491359855,0.010391242551954739,0.01047508645772349,0.0020790362529794415
L,0.009047984575297333,0.009190893512581611,0.010510691050837009,0.009472663458639842,0.009131291821112103,0.0075234519562038405,0.00763725351201226,0.006106750719568501,0.007330671388076635,0.0095269357540562,0.00864259046915292,0.008689947135171305,0.012203128658560602,0.007162570616165159,0.006773800077984432,0.014379502117313106,0.007742542954925819,0.009055515709688816,0.009963005673555026,0.010146399277389346,0.01038737797007117,0.010726535406518653,0.007113619760669819,0.008106914018944497,0.007654518820861783,0.008969062256614311,0.0017962536835952059
