Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
Composition of Charge(1):,0.023186916251645075,0.028887922881154108,0.03432205313499167,0.03261029204353929,0.023265104403311702,0.03040464537047047,0.024822969553824657,0.02072381336437514,0.02888200009716186,0.03669574807949171,0.02842992922790274,0.02190545209993128,0.027099602980080552,0.033494437141895775,0.03696065113627328,0.02759014337949842,0.025619727569839778,0.03347505517010963,0.035680172505116556,0.018894196970925852,0.01993398533856257,0.022171460247687406,0.03161771937779818,0.033634767605449596,0.04017566464159716,0.028819377222905382,0.005846278625599055
Composition of Polarity(3):,0.033679821311693225,0.040087295698387,0.03380924999178528,0.027200987290170463,0.03365214612085207,0.02482131601783654,0.020341618910312283,0.028500616886175542,0.02513579213396688,0.03320657655438977,0.03902327926074602,0.025905311406397208,0.01739863950160959,0.021090167291607176,0.03267832516206374,0.02504559459203033,0.026082203812142754,0.02865701830391326,0.036109235743291807,0.03148234543859818,0.02899312567535146,0.02587571523022227,0.021759718343169764,0.022339547056868185,0.019154331301534863,0.02808119916140463,0.0060073997728611744
Composition of CLogP(1):,0.02554052250823836,0.020893237884220973,0.0268248329478935,0.027853532602109703,0.03024127633087156,0.031372147226136925,0.028738454239181095,0.03400054943606023,0.015495121938522283,0.024370399482876125,0.024603095370645364,0.023802370956722947,0.0318980254340152,0.031005345300344597,0.02345355764166871,0.033079981016917684,0.02514242477262032,0.03159875040076473,0.03612769371691428,0.028462271072949453,0.0190097473047855,0.028902034176311146,0.021951274297918,0.03382991475846578,0.03225966242501272,0.027618248929686687,0.005037526223480712
Composition of No.of hydrogen bond donnor in side chain(1):,0.030535056624718303,0.028323108472079427,0.021130759287026363,0.031941747509776575,0.017123012640184777,0.021880400434612503,0.034357988714937004,0.025639005540829877,0.03628016170100188,0.023527869825262428,0.026293402747825337,0.025593078056580048,0.027597227810699638,0.024600882554275887,0.028979730450903324,0.020070495362557544,0.02947162678321857,0.02543326621135029,0.021337449991245296,0.02401281320657064,0.026970774541269185,0.03359676792363065,0.027581541764293248,0.017641018279370698,0.017073764568095545,0.025879718040092602,0.005137049076528777
Composition of Charge(2):,0.023334115658922006,0.01935761342273509,0.03082634608023073,0.029582037304280825,0.03114536318057661,0.022912357831498593,0.024911495943371886,0.024811167721876762,0.025531104881604868,0.018114244430851533,0.026579015735566917,0.023688450970828164,0.018823686657440865,0.023639198326955727,0.024030570556752496,0.0251656716039395,0.022975719479848607,0.02122215366021317,0.028119407594019808,0.033784942603835265,0.01809952130505826,0.03371248949426171,0.021835717289568443,0.02487454551059791,0.029717030583071423,0.025071758713116284,0.004407018154202549
Composition of No. of hydrogen bond acceptor in side chain(3):,0.021961143202435675,0.019077634754857,0.019459787941736695,0.019592133742309753,0.01989926872947763,0.02377908932301744,0.024363640783734975,0.027639924832529864,0.018181329880797185,0.01827561290677383,0.02383819207722812,0.024922464387063976,0.026196655248918913,0.020979672470447772,0.023278658863524163,0.015509398138819188,0.023178557924073497,0.02225870903142908,0.021602861310685128,0.01858941565404166,0.016300195648747417,0.02194949167239568,0.019556010861537566,0.027378761315439627,0.031415093666544644,0.02196734817474266,0.003675935068614448
Composition of No.of hydrogen bond donnor in side chain(3):,0.023240491009978687,0.012969868822284715,0.02782945180115096,0.01828154218739217,0.02262008578061478,0.02133836709924534,0.028105546184915873,0.01782097016278649,0.020678882280305965,0.02517610737302909,0.019553261431241267,0.028413454692078687,0.018931106891651554,0.025695861204618083,0.01880926546778315,0.022223584210168186,0.015431509222165985,0.02734423323609062,0.014814285702112198,0.027180880921532546,0.02388877402443955,0.02061105909218489,0.025527263460375132,0.01892760824019069,0.021946766378387925,0.02189440907506898,0.004270830378332108
Composition of Solvent accessibility(1):,0.022610398386222988,0.0257796235548952,0.017948305251193522,0.020065734250123833,0.018659739526169842,0.022487900829860793,0.028183459627514416,0.019794137662739308,0.0195839391889234,0.017248223659276904,0.017988914873760465,0.021913158629149217,0.020923733268528637,0.02409603314987396,0.02020107265453095,0.02500446991257208,0.020758856623580492,0.018535823272619094,0.010871182661536902,0.02966192940032959,0.018979586441200274,0.017436729817901172,0.018954610841189046,0.020911521452147707,0.023279030143396356,0.020875124603169447,0.0037849407454266753
Composition of Normalized vdW volumes(3):,0.02531775508491696,0.018635230781825468,0.024214396178449053,0.02253404355848767,0.014682779698129485,0.016435942155462846,0.012491870350701454,0.02520745902022592,0.017782467266559805,0.020834116891343263,0.02043954624978609,0.019631278774996798,0.019051802497072657,0.01480631866720975,0.02083884286001097,0.02232669395216702,0.02160242765054894,0.0192733199042736,0.01670677530623068,0.018177897925504803,0.02002668343085946,0.01824865508740814,0.020843913403383554,0.017185579474467715,0.013664919957787463,0.019238428645112386,0.003306462123158575
Composition of Hydrophobicity(1):,0.020800058015878576,0.022533268896158445,0.013244270309924928,0.015219612384829844,0.018666137759801617,0.021044169193945757,0.008336561848793547,0.019144881840125957,0.015099773349048834,0.02307407066743965,0.019448794890268947,0.014515227173573357,0.023212311813776334,0.018985791757482603,0.022830701291650796,0.02044529335481906,0.015637004054182838,0.015433571906400843,0.01938365481984864,0.017670567594434954,0.023645783078713994,0.017862726374389473,0.01981666047244683,0.019414494671385465,0.01936022003167349,0.018593024302039792,0.003540867027865036
Composition of Solvent accessibility(2):,0.021084375271812915,0.02322935391832449,0.012972799004768911,0.027990455173980164,0.02030792997136845,0.02088717928470656,0.021102524499142208,0.017476942969814648,0.020783248193270577,0.01698061009428382,0.01311890929952766,0.023028228767738947,0.016523739847283274,0.019958345303390693,0.011418131578700563,0.024876976450729886,0.019558317960179684,0.020612192137285407,0.013352971141669055,0.016293011960823542,0.021108165247975937,0.016005100445800315,0.017259435243843105,0.011340846238521132,0.015536776727371155,0.018512262669292522,0.004156084096546454
Distribution of Solvent accessibility(4):,0.018923099707968172,0.013719734571662845,0.018863450996562246,0.018532478460604955,0.018430079481473648,0.017002466932002323,0.01619363222707439,0.020340243868405584,0.01631550491640105,0.01458315606646609,0.01340108666259848,0.015333648026545507,0.01717041393873537,0.01553947224533107,0.016858379504129283,0.016535200696235142,0.02002896712574334,0.018614840140932298,0.021241732340550067,0.016591191882202483,0.01913219354342429,0.019549637936412134,0.01837836672566516,0.021650667752071723,0.012275257798557182,0.017408196141910196,0.002376919847887424
Composition of Polarizability(3):,0.01996713762334537,0.01997383551302552,0.015722299587011372,0.017972741804012017,0.015445081348058326,0.014125611603896623,0.014476916168969973,0.01375802945758642,0.01735738520640576,0.022139768637929876,0.016825105984351985,0.01792338477299851,0.013369959875771921,0.021659404634225846,0.015563430407641519,0.01467600051526572,0.015301207204609374,0.01400624272690755,0.020733484790778068,0.011463620824425718,0.027270836629682386,0.009386046586710155,0.017194586866269075,0.022306128982304708,0.013897653788332522,0.016900636061620653,0.003873161608504541
Distribution of Charge(1):,0.009909442937995346,0.011526408291444447,0.016107885876357395,0.006849559689489379,0.010086317734141526,0.012848438651565344,0.008585152848161652,0.011721696906304391,0.014118410421620257,0.010260854561946742,0.014163161786618715,0.012457660953617809,0.012069881175916133,0.016020969186080616,0.015547678980234639,0.013540863280292683,0.008657781519735095,0.01330103100006205,0.011181077269526773,0.014185650328905581,0.012587542261825475,0.011880142213564674,0.01639545096147496,0.01624264944382957,0.014077217288775869,0.012572917022779486,0.002527852389867632
Composition of CLogP(3):,0.009390920852836538,0.008017248691109898,0.011040895120679003,0.00940343073295214,0.009294466847171078,0.006624935171042076,0.00923582438145141,0.009895753317702946,0.009198025298821048,0.013163472324104294,0.011955366855123823,0.013176733924676337,0.010383457806405259,0.00868659851935992,0.010449086188726342,0.014941889467336902,0.01375074882030634,0.008951681131600648,0.008072092378461853,0.01133420877446062,0.015255683313037489,0.014907473448270057,0.01228180189257862,0.006908915240755291,0.010497788918053386,0.010672739976680931,0.002411235495563225
Transition of Polarizability(1):,0.01760173422195066,0.013347074590190742,0.008296322597831973,0.007821882995918471,0.012200628826449041,0.006159693919675536,0.010438812850160165,0.013647170011078777,0.009645891001326934,0.00754280918167883,0.013275402420617892,0.008961114579319661,0.0060187792316645115,0.009627654360693775,0.01088907873885062,0.010335746571030036,0.012447786434778887,0.010963268113978693,0.010072750182292896,0.00901898051307697,0.009331627540869252,0.013416217239555456,0.009110567114413009,0.012512998029966643,0.012954976202349446,0.010625558698788753,0.0026126103133370607
L,0.008610783317508216,0.010999101730234065,0.010624006842676071,0.010912860801028797,0.007797501343331634,0.007901598306783247,0.008493701978382472,0.006131842739851238,0.005729207595394697,0.010098766748737071,0.011065604733195133,0.008568519384243163,0.014483664707596352,0.008732789100614419,0.006821872400459289,0.01538652077450764,0.007950582641657565,0.008407441619019294,0.007956865448006722,0.006986115087349012,0.009443716350108738,0.010622857101028567,0.00801175103211053,0.00637283973044311,0.007031064225394265,0.009005663029586452,0.002322007319035486
Distribution of No.of hydrogen bond donnor in side chain(1):,0.010660517441394847,0.008040453253368355,0.006778530022874422,0.010021215526608951,0.006189088471567369,0.009654030852124537,0.009518235736723423,0.006311347621867252,0.010356186897471677,0.008332425533530119,0.007954428212939341,0.009660866013494019,0.010232894256243125,0.01086647983352711,0.012381281855974842,0.009931794117883495,0.007630646137477559,0.012128399467995505,0.0035005485813384835,0.007886992472735102,0.009768073126513333,0.01191383180173005,0.008952186875001192,0.004796780792319252,0.008839938565853238,0.008892286938742264,0.0021562210014568896
Distribution of Normalized vdW volumes(11):,0.008154656630067939,0.01136063621682325,0.005593232791667506,0.007428768462866298,0.010441195953624936,0.01009633113853569,0.009506746179367349,0.007161196368686899,0.007594085840375412,0.006247547949309632,0.00673663402080778,0.007550862259651312,0.0075988779698853435,0.008125649498525886,0.006358504785562503,0.009039561717908848,0.008227892551688666,0.011920764805256471,0.010023983325295813,0.007611422372559875,0.012193975225947196,0.009975802935877534,0.008578110249054156,0.005467213519901498,0.009995280682401858,0.008519557338065985,0.0018427916509863279
Distribution of Hydrophobicity(1):,0.008004837945903686,0.0046266374605565,0.010058300263997512,0.008756370883336464,0.007123455270253563,0.008175238650180532,0.008057845840070292,0.009905569736417728,0.006473849925777634,0.007805232017893425,0.007096362787853515,0.010710322664568662,0.009841713935372297,0.010197677643799972,0.007082437298039229,0.009214358369889371,0.006459840675361257,0.010745086024179049,0.0074285087113948245,0.0065369607413908225,0.008998326495897772,0.008726276129839915,0.0065477774354801895,0.007644258922262114,0.008778739513690343,0.008199839413736268,0.0015156779162896483
Transition of Normalized vdW volumes(1):,0.008812964022008986,0.007087435056140031,0.008790854486887453,0.006479323771981879,0.011124970157310543,0.009360962064674298,0.006757714795420329,0.009411519107324717,0.010218334607338507,0.01179259999791015,0.004120845896630136,0.008755715885412936,0.010795537288110786,0.007218406766989597,0.005828259948429631,0.009737526245673733,0.007792971876444511,0.006580951425135005,0.013963439796717157,0.009617705265452128,0.0071782351464699246,0.006590923393350742,0.008506021376151925,0.003745656463747789,0.00451130790746486,0.008191207309967112,0.0023931522648236695
Distribution of Normalized vdW volumes(3):,0.00606598006954182,0.007681828958576715,0.007090126535556674,0.012349528957250291,0.005383454320943782,0.008630489380529974,0.005720725580614551,0.00872417482093499,0.006295471902541123,0.007449010455636395,0.008281005312591001,0.008510222553468297,0.007746488958757276,0.00940454243976278,0.0067821434198699045,0.006841453873658353,0.007508973261102487,0.00927600133486389,0.010143112741546001,0.006459675476383926,0.007650378423892346,0.010839007334115634,0.00777228842024685,0.0073696786558036876,0.009744023398422145,0.007988791463464436,0.0016182292226323445
Distribution of Charge(4):,0.012869724897361556,0.0067484416193497035,0.010540971512589703,0.00823836469304556,0.010144270633865082,0.006357115813397052,0.008079146028599216,0.010345926525706615,0.009304570528622986,0.005731499619498205,0.01203818365467324,0.009209467169226597,0.007898413546367564,0.0062788277643865955,0.006159535707867872,0.007379944348263073,0.004020940444435792,0.007826715518530638,0.006181784583027528,0.007552033253900724,0.008411900623723923,0.006683183288707471,0.004814430275063207,0.0068902718274425736,0.00854924436279788,0.007930196329618014,0.0020860991353072902
Distribution of Polarizability(3):,0.008457963585544861,0.006958366766272145,0.009421560398266854,0.004520720576460097,0.004522996144052816,0.006445648707166751,0.008985570816004387,0.006545242493219012,0.007786500024837899,0.009889580021630557,0.007727394146549092,0.007688127762308337,0.01099599427571357,0.008351136336244139,0.005825286785748105,0.007516073126229234,0.007465925505514444,0.006487962921442374,0.008322166582074318,0.003961365092888558,0.00797344473062777,0.0070375980715108085,0.012222881876998442,0.007256611121138298,0.008781592548430542,0.007645908416674936,0.0018616035955335176
Distribution of Solvent accessibility(2):,0.0073437504995712164,0.005833326877065859,0.006496203502462054,0.0085714819466807,0.007622953704011388,0.009169930120764261,0.0048977423261389,0.008225459713182564,0.007922067153569926,0.006802635696559256,0.008053376054915164,0.010266455147199925,0.008694821151079422,0.005469939857315788,0.005942189856223055,0.005511673063186131,0.006674720510067084,0.010119422330973968,0.006827085599887045,0.008942332636638182,0.006950858276249527,0.006169042057543445,0.010410488637940966,0.009188250649905284,0.007430729736446718,0.0075814774842231135,0.0015352029301488178
Distribution of Normalized vdW volumes(8):,0.00814520255120614,0.007443227766775628,0.007933107946957948,0.007908003563186399,0.009065830133084794,0.010760256347423487,0.0048055462493962675,0.008709270797450739,0.008966637816003705,0.006804898858664632,0.006231239471371694,0.00799105930130508,0.004596228959364398,0.0097121712467489,0.00797274416624891,0.004487642716185656,0.005513194055777453,0.008458355080220376,0.007391691941805878,0.00809306861890978,0.008776233300694887,0.006286137126889829,0.007128667496473149,0.007272830118763056,0.008480135744134771,0.007557335255001743,0.001537335899664217
Composition of Normalized vdW volumes(2):,0.003835606956573966,0.006904457860029777,0.005172725952129255,0.004858189348847759,0.004879233964788858,0.00852168957060427,0.010009767479844315,0.008579814403653224,0.004726847217953886,0.006495780720039511,0.006085857525363012,0.009184108419570113,0.010947458556041028,0.00747127060452029,0.011345100177401129,0.010566443208717463,0.009815175644041198,0.006939956185150297,0.009916378364126103,0.005192529874499252,0.0078868112274003,0.008145682219834817,0.005756883299755675,0.007378526967487968,0.005004086967986932,0.007424815308654417,0.0021698711713503704
