Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
Composition of No.of hydrogen bond donnor in side chain(1):,0.05354799507882287,0.0547586624048401,0.04719574773197655,0.05284344620776213,0.04143810531545824,0.04962584050543475,0.05595718932344734,0.04013458545062328,0.054308046322454354,0.04991778986952479,0.04711489741479021,0.048493397658079945,0.0458755234937383,0.041669083557839236,0.048230647457634876,0.04902005244245798,0.05505178367867528,0.050371859334316385,0.052514718506629476,0.0520312987327805,0.05085823511267837,0.06060938076473153,0.05280569412695527,0.04826780077359549,0.043514102322437624,0.0498462353435074,0.004811907277369795
Composition of No. of hydrogen bond acceptor in side chain(3):,0.04468483083547077,0.03970405745905226,0.04347074912542948,0.04445864671031013,0.03552212810282996,0.03922371555125676,0.04462957308038678,0.042277069508747475,0.03441670985107992,0.03923145697759809,0.040451723178877325,0.04408009598064365,0.04864075686917387,0.03878478329017437,0.04206752360871665,0.034051143279082055,0.04637791701953867,0.03922138103232676,0.0380443086845323,0.0359136913997117,0.03500738692980194,0.040358407473400804,0.04492347563999654,0.04248334046017185,0.048500536542623825,0.041061016343637353,0.00413296497165248
Composition of No.of hydrogen bond donnor in side chain(3):,0.0414964147314662,0.036007089859417266,0.04467183446302768,0.039528785271198595,0.032864706318322216,0.042535040903363824,0.04523894597348865,0.03931058293383503,0.035785978433535134,0.04331221067875182,0.039886503106372886,0.05057110884813563,0.03441601708157686,0.047395530454045,0.038116678361491234,0.04775459265191378,0.03894931698016596,0.048143542641928515,0.041643921083906806,0.039162605733977104,0.03732263410166533,0.04074189748269816,0.03974383430135773,0.03728518525124568,0.034481004936397656,0.04065463850333139,0.004566230994325198
Composition of CLogP(1):,0.033942019155722765,0.03338055565549551,0.028344572077536826,0.040125204702893595,0.034310649584828504,0.04169826548353101,0.0346163211515509,0.04633843530797513,0.034022371481519015,0.040661470640684136,0.03926478948671118,0.03248789958802279,0.04046107618715229,0.036631642156318416,0.033039848882749974,0.0407784793183597,0.038037816040430675,0.04408767886736275,0.03812404083647969,0.03980410116787936,0.028889397746465283,0.04036739322944428,0.029568993075601957,0.04002228909439606,0.04005727227611928,0.037162503327809245,0.004603327927427485
Composition of Solvent accessibility(1):,0.032687213605072415,0.03813972959869164,0.035113593057710474,0.038260630727247606,0.03285062314205519,0.03675032590731387,0.042981665662924995,0.035792298755095646,0.04335688792096752,0.03307740547003772,0.03129628198923941,0.03509534512901177,0.03156396832536247,0.0446630068342431,0.02950757951037199,0.033538824618459515,0.03945532321164916,0.032634498050764495,0.0323242229375858,0.03444231574025316,0.042612838876480895,0.032646467193795645,0.03167620894488705,0.0323469777699833,0.04011613891417519,0.0357172148757352,0.0042446378990612516
Composition of Polarity(3):,0.033258577799723764,0.046340454845603084,0.03644346935696432,0.036419713251871225,0.042226614319388386,0.03341883778822115,0.02954010551520606,0.0316883906716382,0.034679698217573114,0.03872140178303076,0.040156526031308426,0.035343395892933865,0.026032948189587398,0.02970654744266794,0.04341742858600326,0.03457258786246518,0.029725911016094068,0.028159310934256918,0.046354802019362956,0.03991164479927025,0.03198151411083448,0.03452485196234417,0.030054393628709493,0.038437567892411,0.03577367988019812,0.0354756149519067,0.005365018258389416
Isoelectric,0.025340244773510275,0.025940094574746143,0.02475274773831507,0.028650175269530318,0.026431862636670682,0.02517596646935295,0.017548448221523235,0.027089517292368685,0.026065155629304185,0.022648970775771195,0.020358345860082432,0.021641387365036773,0.023480854960727753,0.025654310332568684,0.020789953806747856,0.023479692239395607,0.02677447035450004,0.024642300555698837,0.024623187344355105,0.019360001613510116,0.0218066692117733,0.01935708855960432,0.02905741886120432,0.024477615203161128,0.02664567896191182,0.02407168634445483,0.002924270475544466
Composition of Normalized vdW volumes(3):,0.0197434192174023,0.014506855310065724,0.020196598929613556,0.018640185611957103,0.021268810937787527,0.01892717321262679,0.018123394650778123,0.02405976233160674,0.020682059021989177,0.019657725061577775,0.026306594156620424,0.021263956494817868,0.02413937961056013,0.021429419002363413,0.02270071837015617,0.020543115353611308,0.0238507523606312,0.02127475818985495,0.018009493878599597,0.019786663360780218,0.019482324286694726,0.0203809446878097,0.01821457330628696,0.017839546080671755,0.015486639386567785,0.02026059451245724,0.0026154467011714317
Composition of Polarizability(3):,0.02017866339055527,0.016781158456920034,0.018060463477010846,0.01857560199695036,0.025392505603796245,0.019816276418077566,0.023302183441312095,0.018018886917155537,0.019933114523642617,0.024175768001020403,0.017102855433105926,0.019244604160620533,0.018338313422352634,0.018089922870011675,0.01314223450403507,0.018676299376783733,0.01654123687975284,0.018897865118444903,0.022313891033755064,0.01472090251763576,0.020726321547359296,0.014427994179143352,0.018463096016200817,0.022676347687929928,0.018446639010645118,0.019041725839368705,0.002889138850986392
Transition of No.of hydrogen bond donnor in side chain(1):,0.015970988458974378,0.01467896010361937,0.021203227880050038,0.016820348114202754,0.018808542878896505,0.01740140905352973,0.016927090301630927,0.011077762565934332,0.014846944802843867,0.018228233972636024,0.016018844139554865,0.014762567592610533,0.01864108515838939,0.013616242976361109,0.018748388352781933,0.020073163900970272,0.01962192280087055,0.016208090694163874,0.01543469573749935,0.01894898048230808,0.01657361869321243,0.015228214016507058,0.01930751872708746,0.018030577806809292,0.014766934881503345,0.0168777741637179,0.0022758204494427304
