Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
Composition of No.of hydrogen bond donnor in side chain(1):,0.057354512286678476,0.051495137521892616,0.04003684230291485,0.0554239556792767,0.03615257567185228,0.04171134327956867,0.058839958961644984,0.046747042612499914,0.07068498243852285,0.037774024930453676,0.05390906403382792,0.05519009540303806,0.04932278824700031,0.049847658449973145,0.054588403043391874,0.041663006102916525,0.06156010163010463,0.05291354822099926,0.05515227531636586,0.04770197281804987,0.04384593392442139,0.07357474435579137,0.0628421005391671,0.03801599680982429,0.03627605233413984,0.05090496467657266,0.009977555885078458
Composition of No. of hydrogen bond acceptor in side chain(3):,0.043250507533918375,0.03705912115670035,0.04449286088638087,0.03950256370316012,0.04615765531725688,0.04728034390948331,0.041381484114576664,0.05089743225716768,0.0347580585579343,0.04536042173712749,0.04375038465691279,0.03874058534122119,0.04468328811004055,0.027999109945385944,0.03801256915352769,0.04388037007604522,0.04308691068299822,0.03997979646781414,0.03686150486652137,0.03330402287320962,0.02751552259937117,0.03763972172529825,0.03203845503719641,0.0538688653122606,0.06024087351657128,0.041269697181523214,0.00737245097874799
Composition of No.of hydrogen bond donnor in side chain(3):,0.0525166519721611,0.03923088450546675,0.03829949536870389,0.03293889434348294,0.035588178987748444,0.03320086475152553,0.04199567065448618,0.02467627255818444,0.041296859364826285,0.0483527528182704,0.038019046443337236,0.05207618772088926,0.029049253506102032,0.03865652967463405,0.030842792716160496,0.04510472722761737,0.03624724447133891,0.04766396651415432,0.04319969174436253,0.053669053329838776,0.04407670056801054,0.030215062156123997,0.034147280535848985,0.03499041609561063,0.03758810679928474,0.03934570339312679,0.007494200459522906
Composition of Solvent accessibility(1):,0.030016364860661546,0.04439463935621287,0.04276870812304004,0.032555566450983564,0.03045988326260184,0.041822958497671085,0.04428028007257551,0.03470581061080417,0.0291334021269147,0.02957014618748388,0.03306123640669475,0.04286935951621319,0.022485214903504976,0.03266104973788306,0.027496370579046168,0.040224234197443434,0.03619042618870116,0.03375713252445902,0.03631187857943516,0.04090230215528969,0.04021552346023594,0.04043349777893304,0.034864145680664586,0.03730333363056135,0.052340077036738826,0.03643294167699014,0.0065084150960286885
Composition of CLogP(1):,0.027902047734454736,0.021697343791018252,0.02748478137440064,0.03297930525705703,0.0295427237265002,0.04018660432071741,0.039880895956645235,0.03614029712666989,0.018839460525368192,0.03771301273334978,0.030932362899430133,0.03505257704835542,0.04818454950837246,0.035407763342619476,0.03262467234862101,0.039522368491393234,0.04351121313718489,0.05028682999721461,0.03154755559085894,0.034908150470186,0.03750169868091098,0.04787306718762612,0.03157928646476387,0.039834796756177564,0.03022565508313859,0.03525436078212139,0.007486407663664751
Composition of Polarity(3):,0.0360678934395199,0.04773145088113336,0.04642093264364351,0.03864404485177814,0.03426890223277508,0.03174230832771388,0.02991463389447375,0.03518243481427016,0.024488538699146217,0.03665353148808457,0.04622935823939772,0.03060958209984635,0.02777500186795521,0.026017093350261204,0.03427470688010369,0.03222821409240269,0.02847362171090625,0.032343994191037374,0.0487134425626011,0.04480647285855474,0.040220843495234936,0.02990195719853564,0.027835815335237834,0.02865423706936331,0.029821777878276837,0.03476083160409014,0.007064809780825224
Isoelectric,0.020581590786899796,0.025189803320526147,0.02337647519461665,0.029547406441034017,0.018580828654904537,0.020082606864331925,0.016616547474586445,0.03504854187983773,0.032793097859492255,0.026894693201189354,0.025779847893585506,0.025698480559776235,0.019778664364305754,0.02307764559329428,0.018702188757988885,0.021107931245700366,0.02880211394244436,0.02228313878377198,0.027208686833529453,0.02243900971434517,0.024828324065749936,0.017527119102685732,0.031169211443624202,0.028718143143554677,0.026993254137715757,0.024513014050379648,0.004774002576228337
Composition of Normalized vdW volumes(3):,0.022971618037750035,0.016008100131470904,0.02452156073581948,0.014231526381135593,0.016844828671045652,0.020716275788186408,0.01354918421712193,0.02291298014330084,0.02321102194098109,0.024217005498621363,0.032714902766693914,0.029969663951519634,0.028926660078326963,0.010392557470502672,0.024249412901558597,0.01934629981139071,0.025354495805480853,0.02365615354194945,0.017196818373989925,0.024180338707572045,0.019617137844324697,0.01457070470327596,0.026366130176922246,0.019653848757647002,0.008603793240025573,0.020959320787064542,0.005876020880044666
Composition of Polarizability(3):,0.02246402921384998,0.019103022731642782,0.01469825101166859,0.01659157325181648,0.02723205482726557,0.022544315966213955,0.016845378522542632,0.011845921235018986,0.019972315497040927,0.024229521464361647,0.013688250088981911,0.018131742350932106,0.021325666211235883,0.019625828383884776,0.009735954927021763,0.013559630164658438,0.013728578422217008,0.016765136625473274,0.02796140047484825,0.011198236366135421,0.027195749334800772,0.009754519543546196,0.0160817249902074,0.021101251581995568,0.012701246894530489,0.01792325200327563,0.00529595074307215
Transition of No.of hydrogen bond donnor in side chain(1):,0.023216044710548445,0.014384763993527169,0.011982179279949975,0.01870247233242718,0.015658208632993456,0.0151163178336135,0.009601144194559371,0.010712247638358818,0.014331944949004258,0.023032653379329276,0.016340472703490042,0.012411857959893167,0.023233867949088306,0.018373903829182508,0.011459619128832388,0.01987753580657185,0.01687319054417089,0.01814718616095301,0.015261906230380672,0.017959761641905318,0.020889161888859892,0.013809770758239954,0.018756760238520517,0.015943086064388927,0.019865314315896415,0.016637654886587413,0.0037821353320200775
