Columns,Run123,Run124,Run125,Run126,Run127,Run128,Run129,Run130,Run131,Run132,Run133,Run134,Run135,Run136,Run137,Run138,Run139,Run140,Run141,Run142,Run143,Run144,Run145,Run146,Run147,Average,SD
Composition of CLogP(1):,0.02828254249437511,0.02927998407203746,0.027159983145369153,0.03117218427984358,0.029996050234160774,0.0283357645790939,0.02554377657267749,0.033352062980901105,0.023225278947492007,0.029182744624020443,0.025939716749338326,0.02811227499775489,0.03317069766150869,0.02913386963318692,0.027408849701408756,0.029564905198954477,0.026208821813559356,0.0317714000632103,0.02953878672878028,0.02887036593470807,0.020676629681411395,0.027800896937993105,0.025648840109707614,0.030776525970858275,0.03260760842888794,0.028510422461649573,0.0029169704752975323
Composition of Polarity(3):,0.02847924805825898,0.03612984424387886,0.028267623825345152,0.026609673752045374,0.03358153424272424,0.031072528968582813,0.020994899338218204,0.02730348071574931,0.02705163505740614,0.03691216500353809,0.031608032143565,0.02985345321175244,0.020534102859246985,0.02487518623960251,0.03318106887264648,0.02736301152883296,0.02682845709554495,0.026323486478849703,0.03659129888677485,0.027105493532179028,0.027664879993535542,0.02781628439774922,0.02118600853302648,0.025820134481536427,0.02654010190507978,0.028387745334626784,0.004365805974583363
Composition of Charge(1):,0.022789356221233893,0.028722192398000144,0.028884934140673415,0.028583981230253536,0.019916071987946714,0.03151549733598304,0.025912472285048494,0.024307282481179696,0.024409518519721698,0.028024845529169846,0.027320385108020033,0.02610531667474863,0.022378582916352304,0.02870602278485075,0.03194258151943221,0.0271732238258477,0.028885199681728205,0.034208809148496104,0.03104306176011028,0.01954757243213083,0.021282713584333094,0.022148123254076453,0.030389043742955143,0.02832039385252055,0.036792611173193185,0.027172391743520243,0.0042669384593733714
Composition of No.of hydrogen bond donnor in side chain(1):,0.024633909374737226,0.029220273129577347,0.021620640443109067,0.029669436328938145,0.020820318084861383,0.025920036248125517,0.0323326810705836,0.025258785810974578,0.032209988685305335,0.02795660905064724,0.025533260485410235,0.02644806490583061,0.027640114832925236,0.023220021556545598,0.027777192905619634,0.022819213767207445,0.03072105985017584,0.027871320690449574,0.02388671222073804,0.023556992785590782,0.030832408929157853,0.03466655142542576,0.023450084985770066,0.024080743352617128,0.021651357063226902,0.026551911119342006,0.0036608173344873534
Composition of Charge(2):,0.02617510108522374,0.018670779969104056,0.027595133315145022,0.029073002638796263,0.030519891694143247,0.024722280614829707,0.026589522257219805,0.024835827059516025,0.02943892577042212,0.02244451918598047,0.025469494603356294,0.0235395821189114,0.023278169351493315,0.026504110999354853,0.02817242008160153,0.022646734821839105,0.02024751769097209,0.021083366325659568,0.028259563993718838,0.03468498281785049,0.023434718665042535,0.03408873345957289,0.019197918076262085,0.018747004129204575,0.026441675439074924,0.025434439046571798,0.004218102964497459
Composition of No.of hydrogen bond donnor in side chain(3):,0.024549299176333618,0.018158168063480484,0.02981606081350441,0.019973682440872966,0.023849246758096066,0.023880852994451165,0.025469791603332473,0.022723073684382124,0.02043075392454303,0.02387056138913951,0.02200051642413987,0.025706786526572017,0.020827484450494076,0.025070446500538572,0.017855086168708015,0.026949374071747332,0.018079943543390996,0.0266829848089316,0.01724707408944999,0.020548875455970034,0.02164412075386763,0.021557807591351584,0.02756235778380735,0.02148424367479267,0.020567996511690733,0.022660263568143532,0.003242400541169371
Composition of Solvent accessibility(1):,0.020225068445040982,0.025675998805432282,0.01929983482128238,0.02127025757309764,0.01600415684001103,0.021572187105677768,0.030052836785676117,0.02164236607388909,0.02249807046494432,0.01760946725099271,0.020133004250939494,0.020557855826702397,0.021893728175824655,0.021795873400324767,0.020191574522715895,0.023680881437900432,0.020784014762302568,0.020441260271785194,0.01597546330785343,0.024938171990414912,0.022743907284354246,0.017534261396364086,0.019415523759123574,0.022732148827611168,0.02168235149606437,0.021214010595053023,0.0029532315881892865
Composition of No. of hydrogen bond acceptor in side chain(3):,0.017801185574695174,0.019117205908262488,0.021084384583816396,0.017607545285165324,0.017066807599705667,0.019620887950906975,0.02278762305451483,0.025822019722791276,0.017816033317838396,0.017999880176562254,0.02408238003723519,0.02393168706937626,0.027140248807867796,0.022786570900773795,0.021785285966311886,0.01468579812852298,0.022591082951382502,0.01899354069198935,0.02131563431206243,0.01722646116345723,0.016755214821058607,0.021189318938402008,0.020680691856573265,0.02644859125836801,0.023433659415273617,0.02079078957971655,0.0032329269311086916
Composition of Solvent accessibility(2):,0.022904812860197753,0.025352876745248394,0.012917086892811876,0.02638701077559101,0.020984205894467034,0.02359336989240918,0.01985535726378681,0.017826854616830957,0.019725709752789224,0.02034687947957859,0.018152018386275864,0.020541355269209558,0.016616509215128267,0.01877118909403237,0.013695189997907063,0.02116628425570206,0.020734087460266584,0.020803561324041982,0.016891257449549692,0.015096564527833983,0.020738027646144446,0.017788817431689,0.021007895307310093,0.017645988346668185,0.01669965406294722,0.01944970255793669,0.0031928365593454377
Composition of Hydrophobicity(1):,0.0182100649631869,0.021454261734369057,0.013635822623408542,0.016428342803535587,0.018512300557822024,0.019140818031524093,0.01325192043406904,0.01928377355391116,0.01805264942103463,0.021495129728355482,0.01726044605566386,0.014308205275643282,0.02265195293891924,0.02163142971570619,0.022011890223487044,0.020396330930641457,0.021776488408121526,0.015082285205928594,0.017973970050210276,0.01787193455976167,0.022602573412874843,0.017593750622220745,0.02094032479876735,0.019459301452953468,0.01981526156127258,0.018833649162535545,0.002706627082160394
